file,problem_timestamps
35_06,41034260_41034740 -- 5003410_5003800 -- 625280_625940 -- 18652860_18653410 -- 23193300_23194070 -- 708960_709900 -- 736480_737040 -- 446110_446590 -- 40296450_40297030 -- 4836920_4837230 -- 24297370_24297890 -- 19083320_19083860 -- 20055080_20055490 -- 20317720_20318220 -- 18239940_18240550 -- 25330760_25331170 -- 5790010_5790510 -- 23231890_23232430 -- 24287000_24287580 -- 25721210_25721840 -- 4468110_4468570 -- 37392340_37392750 -- 23370800_23371160 -- 22866190_22866650 -- 41069470_41069810 -- 18332920_18333290 -- 24265060_24265560 -- 32107210_32107760 -- 19114790_19115190 -- 4831320_4831730 -- 38818760_38819140 -- 20188550_20189070 -- 40024360_40024750 -- 33567110_33567690 -- 20076340_20076810 -- 707370_707930 -- 834440_834890 -- 6655780_6656130 -- 20200490_20201200 -- 424670_425200 -- 18213620_18214160 -- 40841230_40841700 -- 32083380_32083760 -- 37096550_37096920 -- 38780430_38780830 -- 6842850_6843410 -- 20151670_20152130 -- 583480_584140 -- 41123680_41124130 -- 25361370_25361850 -- 40166770_40167130 -- 32291590_32291980 -- 33120340_33120840 -- 33050690_33051010 -- 5807840_5808320 -- 19089490_19089900 -- 32392030_32392430 -- 32159250_32160060 -- 19468810_19469310 -- 32537600_32538130 -- 24132640_24133050 -- 33577700_33578160 -- 40137000_40137390 -- 4797160_4797520 -- 20128350_20128930 -- 19085710_19086090 -- 726670_727170 -- 669630_670110 -- 18245870_18246480 -- 40193000_40193500 -- 833240_833630 -- 18436920_18437500 -- 6809360_6809760 -- 5672500_5672970 -- 20245480_20246180 -- 22880880_22881220 -- 20096090_20096640 -- 40026740_40027270 -- 24319410_24320290 -- 40105170_40105700 -- 38782520_38782860 -- 6843580_6844170 -- 41110970_41111440 -- 639810_640270 -- 19473220_19473650 -- 18623450_18624010 -- 6036340_6036670 -- 32085370_32085990 -- 4394900_4395390 -- 37206080_37206440 -- 203570_204290 -- 40819110_40819550 -- 22616750_22617090 -- 37456870_37457240 -- 33542430_33542790 -- 18535010_18535590 -- 41017350_41017820 -- 657060_657660 -- 5684120_5684790 -- 39259890_39260370 -- 969100_969590 -- 648020_648500 -- 38801300_38801760 -- 18772140_18772460 -- 836830_837360 -- 25315810_25316360 -- 24669680_24670010 -- 385320_385970 -- 18327920_18328630 -- 32046180_32046630 -- 22734650_22735100 -- 40463180_40463510 -- 604360_604920 -- 38059500_38060020 -- 18364340_18365010 -- 20213450_20214120 -- 24119230_24119790 -- 5731660_5732300 -- 25482110_25482470 -- 878230_878840 -- 262370_262950 -- 5785030_5785550 -- 19084730_19085130 -- 26295660_26296000 -- 6023110_6023490 -- 20262210_20262550 -- 31941930_31942480 -- 6884290_6884760 -- 32035880_32036430 -- 33264510_33264900 -- 25331730_25332270 -- 602100_602750 -- 33128710_33129010 -- 6910040_6910520 -- 39900210_39900690 -- 5777550_5778100 -- 25651180_25651690 -- 4350920_4351270 -- 5756750_5757190 -- 473150_473790 -- 18656650_18657300 -- 20235010_20235870 -- 5899300_5899490 -- 18636710_18637190 -- 32141290_32141720 -- 17920890_17921500 -- 40884010_40884640 -- 5279170_5279620 -- 20082110_20082630 -- 19106460_19107050 -- 39447460_39447760 -- 20253370_20253890 -- 610230_610580 -- 37297110_37297450 -- 39256940_39257470 -- 643800_644270 -- 872320_872790 -- 20091240_20091830 -- 40339250_40339650 -- 19930300_19930720 -- 4721230_4721630 -- 23203260_23203770 -- 408830_409410 -- 18219500_18220160 -- 20074300_20074790 -- 6867050_6867740 -- 220440_221020 -- 25410990_25411490 -- 19098480_19098860 -- 24156210_24156620 -- 18428600_18429190 -- 18277310_18277930 -- 19009540_19009980 -- 41073830_41074180 -- 261310_261860 -- 19107840_19108290 -- 41098300_41098730 -- 24157360_24157840 -- 38728350_38729070 -- 31933780_31934290 -- 23312000_23312400 -- 40520960_40521450 -- 20229390_20229820 -- 4795920_4796560 -- 18802560_18802990 -- 41121730_41122230 -- 39289830_39290360 -- 18238730_18239280 -- 39662610_39663200 -- 40538000_40538530 -- 33576720_33577090 -- 4819780_4820380 -- 24134880_24135280 -- 611670_612430 -- 18766140_18766690 -- 10259390_10259710 -- 6791730_6792240 -- 40698360_40698680 -- 919830_920290 -- 41180110_41180300 -- 32152270_32152900 -- 40456610_40457270 -- 32455780_32456210 -- 38825460_38825760 -- 40575800_40576510 -- 32055090_32055760 -- 38726910_38727320 -- 26335190_26335320 -- 32773590_32773970 -- 19474620_19475330 -- 5792990_5793610 -- 5953420_5954070 -- 40139380_40140040 -- 17973630_17974050 -- 20107180_20107720 -- 646670_647240 -- 19007090_19007570 -- 32043280_32044020 -- 5002380_5002700 -- 38724970_38725360 -- 32419280_32420100 -- 33569340_33570270 -- 18474770_18475220 -- 5799990_5800520 -- 18430340_18430870 -- 17923550_17924010 -- 18683880_18684390 -- 474860_475170 -- 23443830_23444240 -- 19032910_19033470 -- 18208330_18208890 -- 22816060_22816460 -- 39893520_39894000 -- 25720010_25720700 -- 24158800_24159160 -- 375010_375500 -- 40923110_40923620 -- 19020530_19021140 -- 5671300_5671840 -- 31933070_31933570 -- 19260730_19261290 -- 19456760_19457210 -- 5810330_5810770 -- 18392650_18393300 -- 5128610_5129060 -- 19932350_19932700 -- 5951290_5952100 -- 39251420_39251940 -- 18177510_18178030 -- 606280_607190 -- 18597670_18598290 -- 32071130_32071620 -- 626910_627540 -- 6624520_6625070 -- 410690_411370 -- 39273730_39274150 -- 4820690_4821260 -- 32163080_32163690 -- 5745440_5745950 -- 19408280_19408730 -- 6839920_6840410 -- 5780650_5781040 -- 4724770_4725200 -- 33543920_33544400 -- 771880_772240 -- 41470830_41471220 -- 19933300_19933640 -- 34215680_34216330 -- 41091130_41091460 -- 6842100_6842590 -- 39294450_39294780 -- 33344370_33344840 -- 40201400_40201920 -- 40599540_40600060 -- 6890850_6891640 -- 32582230_32582610 -- 4406740_4407370 -- 6763320_6763980 -- 32263430_32263950 -- 394970_395540 -- 4850630_4851080 -- 630810_631460 -- 705090_705640 -- 18815870_18816220 -- 18974340_18974880 -- 426020_426720 -- 32215610_32216320 -- 33040000_33040450 -- 32313880_32314320 -- 40036290_40036770 -- 24236910_24237340 -- 20161410_20162010 -- 40572290_40572800 -- 32449700_32450180 -- 38960940_38961260 -- 839080_839610 -- 18156680_18157220 -- 24326490_24326890 -- 20249630_20250390 -- 24670160_24670480 -- 34095310_34095950 -- 20093410_20093910 -- 4993590_4993910 -- 6834930_6835570 -- 19461940_19462440 -- 23438320_23438690 -- 530950_531470 -- 40223250_40223720 -- 38987180_38987590 -- 19450800_19451220 -- 18326320_18326840 -- 19410120_19410880 -- 34115440_34115800 -- 499920_500560 -- 539880_540370 -- 40019520_40019960 -- 4487950_4488640 -- 5796510_5797000 -- 480650_481220 -- 19901800_19902120 -- 24314800_24315160 -- 40308810_40309330 -- 711840_712420 -- 40343000_40343440 -- 819130_819860 -- 5129870_5130370 -- 40698910_40699210 -- 40822240_40822610 -- 19289810_19290500 -- 39538970_39539430 -- 32086540_32087030 -- 6878800_6879270 -- 20130050_20130530 -- 32751690_32752190 -- 32100210_32100830 -- 18826070_18826620 -- 37236110_37236450 -- 19269990_19270570 -- 20080060_20080680 -- 32598110_32598570 -- 920990_921600 -- 32288770_32289180 -- 20098900_20099610 -- 19112020_19112490 -- 19900890_19901270 -- 39309730_39310260 -- 19252540_19253180 -- 32067790_32068290 -- 33198020_33198520 -- 18984720_18985550 -- 40341960_40342480 -- 32506980_32507500 -- 37212850_37213250 -- 40813200_40813730 -- 23323400_23323740 -- 19389060_19389770 -- 37240560_37240930 -- 18537760_18538170 -- 39022130_39022510 -- 25329780_25330180 -- 18960320_18960830 -- 5000330_5000640 -- 917390_917860 -- 253430_253980 -- 39258270_39258840 -- 32999710_33000070 -- 18237270_18237770 -- 19086660_19087330 -- 38772870_38773260 -- 6874330_6874830 -- 39045980_39046290 -- 5760180_5760810 -- 41112800_41113100 -- 38957510_38957860 -- 773570_774110 -- 983830_984410 -- 4496570_4496980 -- 24579200_24579520 -- 37414550_37415040 -- 40141300_40141700 -- 40927050_40927610 -- 19108770_19109160 -- 26390400_26390880 -- 5957880_5958400 -- 32428880_32429590 -- 39209080_39209670 -- 41141950_41142430 -- 19352140_19352680 -- 6865860_6866370 -- 18247010_18247560 -- 40179500_40179990 -- 4837630_4837950 -- 41942090_41942830 -- 478320_478850 -- 32252490_32253100 -- 40814690_40815060 -- 40521860_40522240 -- 41011170_41011590 -- 24106820_24107280 -- 33750980_33751420 -- 6908020_6908610 -- 23938960_23939290 -- 6841270_6841940 -- 25319750_25320410 -- 19015460_19015980 -- 19253380_19254070 -- 23381120_23381430 -- 25512440_25513010 -- 407370_407830 -- 698490_699020 -- 37367330_37367760 -- 5961830_5962350 -- 18578160_18578680 -- 32576870_32577370 -- 578720_579250 -- 32250270_32250740 -- 25685780_25686430 -- 20072010_20072830 -- 23179520_23179830 -- 19963210_19963600 -- 37324730_37325290 -- 673650_674370 -- 26146020_26146430 -- 34192820_34193440 -- 6879920_6880450 -- 4464110_4464510 -- 643060_643450 -- 20089410_20090110 -- 18243360_18243920 -- 18816840_18817150 -- 6024090_6024550 -- 39095000_39095420 -- 32331640_32332160 -- 40523210_40523640 -- 26310350_26310680 -- 39244060_39244460 -- 18731610_18732000 -- 6306450_6306860 -- 20209270_20209580 -- 5959280_5959690 -- 6776820_6777140 -- 33055620_33055970 -- 41050790_41051250 -- 38964540_38964890 -- 18531740_18532190 -- 20084030_20084650 -- 41125760_41126170 -- 38956530_38956950 -- 667150_667830 -- 40086190_40086730 -- 5705620_5706130 -- 674790_675620 -- 20162250_20162920 -- 17713820_17714470 -- 572200_572900 -- 619400_620040 -- 18961830_18962220 -- 5789060_5789380 -- 18973040_18973430 -- 24120470_24120960 -- 38790790_38791110 -- 32139730_32140280 -- 593350_593920 -- 18189270_18189850 -- 912050_912490 -- 40558660_40559200 -- 32161880_32162440 -- 40295020_40295490 -- 33051890_33052230 -- 1027340_1027810 -- 41174310_41174620 -- 17951610_17951950 -- 40855770_40856190 -- 20244600_20245190 -- 18331750_18332150 -- 19019420_19020020 -- 23213010_23213320 -- 19023330_19023780 -- 6823140_6823770 -- 23437360_23437690 -- 5690520_5690820 -- 5011750_5012050 -- 40347680_40348120 -- 6882900_6883440 -- 32074200_32074650 -- 40142600_40143010 -- 20131270_20131800 -- 5764640_5765160 -- 5236160_5236880 -- 34100290_34100780 -- 4981270_4981820 -- 22707650_22708100 -- 33574140_33574510 -- 25686560_25686940 -- 5727600_5728130 -- 629360_629880 -- 5809150_5809590 -- 19266000_19266450 -- 26337020_26337600 -- 6811000_6811330 -- 40931540_40932020 -- 19087740_19088300 -- 24325000_24325510 -- 20060410_20060990 -- 4404440_4404940 -- 7426270_7426900 -- 18820280_18820910 -- 33101330_33101680 -- 6905950_6906600 -- 665100_666070 -- 37171360_37171770 -- 5936190_5936820 -- 40030300_40030640 -- 24232710_24233070 -- 23447910_23448270 -- 4463240_4463620 -- 378210_378710 -- 502070_502530 -- 440590_441100 -- 17920050_17920520 -- 19113200_19113830 -- 19671910_19672320 -- 22881800_22882380 -- 24266830_24267290 -- 40882140_40882500 -- 18494000_18494570 -- 32315410_32315880 -- 18242140_18242950 -- 5960310_5960800 -- 33041560_33041900 -- 39033790_39034170 -- 24159870_24160250 -- 6895670_6896180 -- 713410_713950 -- 393490_394030 -- 20094540_20095190 -- 4351740_4352140 -- 33801030_33801450 -- 32375990_32376770 -- 542830_543170 -- 39228550_39228940 -- 452020_452630 -- 33202000_33202440 -- 32374950_32375580 -- 4835140_4835580 -- 24543790_24544130 -- 18450950_18451700 -- 18155280_18155910 -- 873500_873880 -- 509770_510460 -- 481480_483050 -- 4456320_4457030 -- 20246840_20247270 -- 18200710_18201440 -- 19804340_19804750 -- 6717120_6717500 -- 6033850_6034320 -- 6785870_6786300 -- 5761690_5762280 -- 19039100_19039450 -- 6824730_6825290 -- 4826890_4827290 -- 4410050_4410410 -- 19103870_19104410 -- 6875880_6876360 -- 616880_617220 -- 412350_413090 -- 201200_201670 -- 38753930_38754300 -- 18931060_18931470 -- 6837180_6837760 -- 651040_651710 -- 20194680_20195170 -- 20070730_20071320 -- 24605010_24605500 -- 33575620_33575980 -- 20349540_20350300 -- 19079490_19080070 -- 21405910_21406410 -- 41037950_41038560 -- 19489970_19491010 -- 40060380_40060970 -- 32223940_32224480 -- 774480_775550 -- 33271070_33271500 -- 32088470_32088970 -- 40461820_40462130 -- 18151320_18151840 -- 40862160_40862720 -- 371710_372290 -- 479220_479900 -- 24582160_24582500 -- 38963450_38963950 -- 20078130_20078540 -- 19491150_19491740 -- 24738220_24738480 -- 32102060_32102480 -- 19194400_19195130 -- 33035480_33036020 -- 18449480_18450060 -- 23140310_23140690 -- 41173140_41173630 -- 4466530_4467020 -- 32368520_32369280 -- 39292890_39293540 -- 32386690_32387490 -- 40846540_40846990 -- 18980780_18981350 -- 5934800_5935440 -- 19092050_19092490 -- 39939150_39939690 -- 20187290_20187830 -- 460500_461040 -- 10111550_10112060 -- 41160090_41160520 -- 18175940_18176430 -- 20251990_20252400 -- 876600_877330 -- 5798250_5799020 -- 20087030_20087610 -- 32236630_32237350 -- 33549400_33549790 -- 20255670_20256190 -- 19081580_19082040 -- 648910_649620 -- 19008470_19009020 -- 41944460_41944900 -- 32550290_32550750 -- 32136030_32136690 -- 18431700_18432410 -- 18943170_18943540 -- 38905030_38905490 -- 37317840_37318370 -- 710650_711350 -- 20356000_20356580 -- 38725820_38726160 -- 38087390_38087930 -- 6877280_6877890 -- 4973170_4973550 -- 24583130_24583440 -- 39253200_39253700 -- 24914470_24915120 -- 18365500_18365920 -- 5806110_5806570 -- 23025910_23026330 -- 32217660_32218070 -- 33591260_33591650 -- 39098760_39099360 -- 18983600_18984090 -- 20085570_20086190 -- 25354700_25355080 -- 5795580_5796040 -- 5732850_5733570 -- 676090_676960 -- 40337600_40338140 -- 25341660_25342770 -- 40021290_40021990 -- 21184540_21185000 -- 34185960_34186440 -- 5794670_5795070 -- 5686740_5687280 -- 39298110_39298660 -- 24133760_24134170 -- 18549680_18550250 -- 6999400_6999760 -- 5271400_5271820 -- 617810_618440 -- 25581250_25581640 -- 5668000_5668420 -- 32144010_32144520 -- 18259040_18259540 -- 33138180_33138520 -- 4848520_4849490 -- 18426850_18427310 -- 18817910_18818380 -- 40225150_40225700 -- 32404450_32405170 -- 32137760_32138370 -- 33548420_33548800 -- 32292420_32292850 -- 26102740_26103150 -- 39898670_39899160 -- 39660830_39661390 -- 20401390_20401730 -- 23938500_23938870 -- 5730470_5730970 -- 32134830_32135350 -- 41107560_41107910 -- 4769410_4769750 -- 40195480_40195880 -- 37236940_37237270 -- 18212430_18212990 -- 835550_836140 -- 22795900_22796300 -- 25362350_25362790 -- 20058020_20058530 -- 24233770_24234190 -- 19013480_19013920 -- 25351310_25351880 -- 10076920_10077540 -- 5729430_5729980 -- 18829730_18830100 -- 23208600_23208960 -- 32467440_32468140 -- 18492740_18493450 -- 39681130_39681630 -- 32041630_32042080 -- 19250430_19250740 -- 39342080_39342720 -- 19035180_19035620 -- 6833000_6833740 -- 32149200_32149880 -- 23192440_23192940 -- 33040670_33041110 -- 6862590_6863190 -- 23078720_23079480 -- 469510_470230 -- 645230_645940 -- 5801250_5801970 -- 1024830_1025610 -- 5704070_5704700 -- 34088940_34089440 -- 37242700_37243090 -- 609110_609680 -- 41124820_41125230 -- 41059340_41059850 -- 23177880_23178530 -- 18311650_18312210 -- 39937330_39937700 -- 31939990_31940570 -- 23410230_23410680 -- 20108980_20109520 -- 22817300_22817740 -- 4487390_4487730 -- 6864480_6865110 -- 918920_919410 -- 37253370_37253750 -- 40924880_40925560 -- 19095420_19095880 -- 983230_983640 -- 5878030_5878470 -- 875530_876000 -- 21187960_21188440 -- 6838220_6838690 -- 589720_590270 -- 18641280_18641630 -- 40462710_40463030 -- 703270_703610 -- 19965770_19966190 -- 33890070_33890420 -- 39239730_39240360 -- 33342480_33343320 -- 31938970_31939350 -- 6744040_6744870 -- 18515000_18515390 -- 32108570_32109170 -- 5997270_5997810 -- 615230_615850 -- 40573610_40574060 -- 23027190_23027920 -- 6761880_6762230 -- 41093210_41093730 -- 39049260_39049570 -- 37267740_37268120 -- 31950150_31950680 -- 38817410_38817770 -- 5989860_5990250 -- 39210530_39210990 -- 38781470_38781810 -- 6892880_6893350 -- 25609470_25610080 -- 22667270_22667760 -- 20251170_20251650 -- 23180310_23180620 -- 39083040_39083590 -- 32127380_32127860 -- 33202580_33203110 -- 18433260_18433980 -- 37193590_37194030 -- 24230200_24230580 -- 25355580_25356040 -- 41054050_41054470 -- 40292850_40293210 -- 40709550_40709880 -- 40032310_40032910 -- 17960650_17961160 -- 38813540_38814020 -- 37241570_37241940 -- 32034350_32034880 -- 20126680_20127210 -- 26075500_26076020 -- 20254180_20254860 -- 912590_912970 -- 5993560_5994020 -- 17697170_17697640 -- 18260370_18261080 -- 389170_389540 -- 383630_384330 -- 6953420_6953890 -- 6777520_6777990 -- 4467620_4467920 -- 26379090_26379490 -- 5701890_5702450 -- 26391250_26391720 -- 6835970_6836570 -- 18221770_18222500 -- 32051950_32052590 -- 38733260_38733770 -- 581630_582150 -- 25485170_25485800 -- 18998740_18999100 -- 25393120_25393670 -- 24117040_24117410 -- 31944660_31945630 -- 18987500_18988010 -- 1026210_1026670 -- 18240930_18241770 -- 18645080_18645520 -- 31919490_31919830 -- 32053370_32053890 -- 33547310_33547680 -- 38915720_38916160 -- 467870_468440 -- 6834070_6834550 -- 24550120_24550430 -- 701970_702560 -- 31863140_31863700 -- 553130_553660 -- 19404770_19405220
35_07,33488900_33489280 -- 16515720_16516190 -- 12486020_12486460 -- 12894050_12894420 -- 28375160_28375640 -- 12776780_12777300 -- 35961800_35962320 -- 28421250_28421660 -- 2680860_2681380 -- 2845480_2846080 -- 33479360_33480110 -- 33992530_33993070 -- 28417800_28418200 -- 28188820_28189600 -- 32985560_32985940 -- 33062600_33063050 -- 19895900_19896240 -- 32080220_32080860 -- 30101890_30102210 -- 33082910_33083840 -- 33181540_33182170 -- 34987050_34987850 -- 2682110_2682590 -- 28190130_28190600 -- 37576610_37577260 -- 2686960_2687370 -- 28683880_28684310 -- 30096570_30096980 -- 32388870_32389280 -- 41595610_41595980 -- 29998380_29999100 -- 32969000_32969440 -- 32825080_32825470 -- 32132570_32133110 -- 30565660_30566090 -- 33134720_33135110 -- 6039220_6039530 -- 41682920_41683560 -- 28472860_28473290 -- 33347040_33347450 -- 32838840_32839270 -- 33428730_33429170 -- 33186170_33186610 -- 37187540_37187850 -- 34892940_34893740 -- 36974840_36975530 -- 37009990_37010300 -- 33664930_33665470 -- 33480850_33481190 -- 28759360_28759670 -- 29996810_29997330 -- 34926580_34926990 -- 33672760_33673290 -- 41638210_41638740 -- 33991690_33992010 -- 13074800_13075170 -- 13702490_13703460 -- 28474040_28474470 -- 34061230_34061900 -- 28419080_28419500 -- 28422270_28422770 -- 39159890_39160260 -- 28359260_28359680 -- 14942510_14942840 -- 17791410_17791910 -- 33676660_33677010 -- 29175470_29175800 -- 30523250_30523580 -- 37723190_37723650 -- 30047050_30047430 -- 34894260_34894860 -- 32798300_32798880 -- 32983070_32983390 -- 33403520_33403870 -- 32561100_32561650 -- 32968070_32968370 -- 33272170_33273180 -- 2099760_2100150 -- 36376220_36376610 -- 33325690_33326420 -- 6449370_6449670 -- 33409360_33409720 -- 32866590_32866950 -- 30029690_30030030 -- 33456130_33456450 -- 2230250_2230760 -- 14689280_14689680 -- 12402290_12402790 -- 37543020_37543710 -- 33030820_33031150 -- 28011400_28011890 -- 37960890_37961350 -- 17790040_17790540 -- 32611720_32612280 -- 34063070_34063880 -- 30183920_30184480 -- 37159410_37159750 -- 33452830_33453200 -- 28360440_28360820 -- 42238330_42238540 -- 37962930_37963530 -- 32862800_32863120 -- 36687370_36687690 -- 14300280_14300780 -- 32826200_32826510 -- 35299190_35299530 -- 30046390_30046740 -- 33642590_33642980 -- 30158060_30158430 -- 29209520_29209950 -- 16516870_16517340 -- 33489450_33489800 -- 32983880_32984200 -- 34210700_34210890 -- 13728140_13729050 -- 17883670_17884090 -- 33015790_33016280 -- 12619360_12619880 -- 32790680_32791020 -- 34935630_34936000 -- 30540910_30541220 -- 32965950_32966370 -- 32581970_32582540 -- 2098840_2099240 -- 37041900_37042300 -- 32970090_32970610 -- 14688040_14688460 -- 35222100_35222430 -- 17809420_17809750 -- 15295490_15295880 -- 6033770_6034140 -- 29608100_29608470 -- 36213410_36214050 -- 33721650_33722250 -- 33046930_33047250 -- 34985240_34985620 -- 33363520_33363840 -- 12849100_12849460 -- 12850990_12851440 -- 18579330_18579650 -- 12849990_12850340 -- 33064720_33065040 -- 13114720_13115150 -- 6048980_6049580 -- 6047750_6048180 -- 36699960_36700340 -- 31797880_31798420 -- 40435010_40435170 -- 18545480_18545910 -- 33927710_33928250 -- 41579350_41579830 -- 30036880_30037310 -- 35576690_35577350 -- 33993760_33994330 -- 29177840_29178460 -- 32981140_32981470 -- 34019170_34019780 -- 29250280_29250690 -- 28973910_28974290 -- 36604670_36604990 -- 20157800_20158370 -- 33255430_33256080 -- 41227040_41227390 -- 30109480_30109980 -- 32029910_32030470 -- 40461030_40461440 -- 33671960_33672350 -- 34066680_34067240 -- 29918970_29919560 -- 33420030_33420430 -- 33440300_33440600 -- 28859170_28859550 -- 32999550_32999890 -- 33653660_33654020 -- 33349390_33349790 -- 28149850_28150350 -- 17698110_17698620 -- 12995630_12996070 -- 29783560_29783950 -- 2046720_2047140 -- 32401670_32402010 -- 28010280_28010660 -- 32613310_32613950 -- 33421080_33421410 -- 30092550_30092880 -- 32562670_32563290 -- 40535900_40537190 -- 29243280_29243810 -- 33486230_33486580 -- 33260070_33260420 -- 14369490_14369900 -- 30459890_30460240 -- 33441250_33441590 -- 30479390_30479700 -- 34050400_34050850 -- 30013160_30013560 -- 35877130_35877940 -- 13073750_13074070 -- 29176580_29176940 -- 33336660_33337180 -- 33207810_33208230 -- 30014470_30014830 -- 32532160_32532620 -- 2229050_2229560 -- 33439230_33439550 -- 6127100_6127510 -- 30535350_30535810 -- 32328380_32328720 -- 32984720_32985070 -- 33243880_33244480 -- 37572180_37572700 -- 29609130_29609470 -- 34934240_34934590 -- 33478370_33478750 -- 28074980_28075340 -- 32415570_32415880 -- 34981550_34981870 -- 34103080_34103470 -- 32826960_32827320 -- 37723730_37724150 -- 19084620_19085180 -- 6046770_6047150 -- 13417520_13417690 -- 34918730_34919110 -- 18358640_18359050 -- 28411790_28412090 -- 6125390_6125890 -- 28411310_28411700 -- 41771420_41772020 -- 40929900_40930640 -- 12856060_12856570 -- 33025910_33026230 -- 28076230_28076610 -- 36759770_36760280 -- 2686240_2686580 -- 33481760_33482080 -- 41273780_41275440 -- 32563900_32564450 -- 37574650_37575120 -- 16109000_16109450 -- 33419040_33419360 -- 40434570_40435010 -- 32130640_32131170 -- 32161800_32162130 -- 40238600_40239490 -- 37908220_37908540 -- 38949120_38949670
35_08,837410_904920
35_09,13646220_13677620
34_10,
40_09,21812860_21817080 -- 22508740_22509560
33_13,
33_12,
33_11,10213760_10214390
33_10,
33_17,
33_16,16957410_16958610
33_15,
33_14,5181180_5182410 -- 7088510_7090670 -- 7087670_7088510
15_06,46355030_46355990 -- 7635430_7636430 -- 30031780_30033100 -- 13347680_13349220 -- 51325510_51421190 -- 51983980_51985010 -- 6589120_6590430 -- 51421190_51422260 -- 28628970_28630720 -- 7634570_7635430 -- 30029750_30031780 -- 19521490_19523860 -- 6584450_6589120 -- 51982490_51983980 -- 46355990_46356990 -- 13346460_13347680 -- 19523860_19524760 -- 28630720_28633070
15_07,
15_08,37797070_37802260 -- 12893220_12900670 -- 5699160_5700160 -- 12598250_12600520 -- 8999100_9000110 -- 2099630_2100630 -- 27899560_27901890 -- 34199470_34201000 -- 31499480_31500130 -- 16407260_16849390
15_09,
17_08,
17_09,35370720_35370870
03_14,
03_15,
03_16,
03_17,
03_10,
03_11,
03_12,16910880_16911330 -- 26148150_26148570 -- 36524080_36524400 -- 14412660_14413020 -- 26212960_26213500 -- 35595040_35595390 -- 16456500_16456840 -- 35130320_35130750 -- 5150520_5150920 -- 33830050_33830370 -- 9538070_9538410 -- 17315410_17315780 -- 19700560_19700910 -- 25722340_25722730 -- 7832080_7832510 -- 34503870_34504360 -- 5227370_5227830 -- 17721850_17722200 -- 32799720_32800200 -- 19660430_19660900 -- 34107530_34108050 -- 16910230_16910590 -- 3712240_3712950 -- 5449670_5450800 -- 5418980_5419590 -- 4078830_4079140 -- 9603350_9603420 -- 1716840_1717290 -- 5367540_5367930 -- 25768090_25768600 -- 16450110_16450450 -- 16176520_16176840 -- 25774000_25774370 -- 3711500_3711960 -- 36696560_36697020 -- 3775410_3775770 -- 14225300_14225660 -- 34480170_34480630 -- 34953890_34954260 -- 26932570_26932940 -- 17728850_17729240 -- 26379120_26379460 -- 14248910_14249290 -- 32714860_32715900 -- 14380790_14381060 -- 25560140_25560490 -- 32323710_32324280 -- 17493170_17493750 -- 25942910_25943230 -- 32736930_32737360 -- 29941400_29941740 -- 15299750_15300030 -- 4095230_4095680 -- 38141860_38142230 -- 32368380_32368930 -- 16409660_16409980 -- 5421920_5422290 -- 25752740_25753080 -- 17661030_17661680 -- 17421970_17422400 -- 32349840_32350420 -- 26745340_26745760 -- 7137590_7137940 -- 29941830_29942300 -- 5424310_5424660 -- 18686850_18687280 -- 25557940_25558320 -- 5427890_5428290 -- 10251930_10252510 -- 10917780_10918150 -- 25951700_25952020 -- 4885930_4886440 -- 37841400_37841750 -- 29942890_29943230 -- 34884220_34885230 -- 17316210_17316840
03_13,
40_15,
40_14,
40_17,
40_16,
34_09,
40_10,44999960_45000040
40_13,
40_12,
14_10,48115860_48116210
14_11,11625400_11627640 -- 54471650_54776300 -- 47148780_47227410 -- 55033500_55118680 -- 16312620_16313420 -- 42556350_42687120
34_07,43384230_43389560
34_06,
14_14,6013220_6014020
14_15,
14_16,11099920_11100030
14_17,
16_11,
18_14,
18_15,17999740_18000740
43_09,
43_08,
12_09,
12_08,23022260_23023380 -- 13199490_13202840 -- 35662580_35663580
12_07,41270190_41271200 -- 23157680_23158010
12_06,25928790_25931810 -- 25935320_25940340 -- 25120300_25344610 -- 33866350_33883300 -- 44259540_44263230 -- 33314660_33315760 -- 35674740_35675810 -- 33248110_33314660 -- 25345210_25581940 -- 33883300_33884550 -- 35199940_35201040 -- 44263230_44266890 -- 35672930_35674740 -- 25940340_25943660 -- 25344610_25345210 -- 25733970_25928790 -- 25581940_25583310 -- 35196670_35199940
32_09,34498050_34512280
32_08,23990350_23997810 -- 20806110_20807800 -- 23406180_23410120
32_07,
32_06,15146130_15147220
26_11,
26_10,
26_13,
26_12,
26_15,
26_14,
26_17,
26_16,
11_15,
31_11,
31_10,
31_13,
31_12,
31_15,
31_14,12550660_12551490 -- 37520450_37522520 -- 12549570_12550660 -- 12551490_12554960
31_17,40501350_40501950
31_16,
11_14,
